id,發布日期,標題,報驗受理日期,進口商(公司名稱),製造廠或出口商名稱
3287,2014/05/14,泰國出口「鮮榴槤(FRESH&#160;DURIANS)」檢出殘留農藥含量不符規定,2014/04/11,榮源有限公司,"PASSAPORN&#160;CO.,&#160;LTD."
3255,2014/05/07,泰國出口「TA&#160;LUNG&#160;綠蘆荀(FRESH&#160;GREEN&#160;ASPARAGUS)」檢出殘留農藥含量不符規定,2014/04/12,誠愿國際有限公司,TA&#160;LUNG&#160;
3256,2014/05/07,泰國出口「TA&#160;LUNG綠蘆荀(FRESH&#160;GREEN&#160;ASPARAGUS)」檢出殘留農藥含量不符規定,2014/04/12,誠愿國際有限公司,TA&#160;LUNG
3257,2014/05/07,泰國出口「TA&#160;LUNG&#160;INT'L綠蘆荀(FRESH&#160;GREEN&#160;ASPARAGUS)」檢出殘留農藥含量不符規定,2014/04/11,誠愿國際有限公司,TA&#160;LUNG&#160;INT'L
3258,2014/05/07,"印度出口「BROOKE BOND印度泰姬陵茶葉(BROOKE BOND TAJMAHAL TEA LEAVES)」檢出殘留農藥含量不符規定",2014/04/08,駱洋股份有限公司,"HINDUSTAN UNILEVER LTD."
3259,2014/05/07,"斯里蘭卡出口「DILMAH帝瑪阿薩姆紅茶(TEA BAG DILMAH RETAIL EXCEPTIONAL TEA SELECTION  84772 EXCEPTIONAL LEAF TBAG 020/2.0G/06 MAHARAJAH RESERVE ASSAM)」檢出殘留農藥含量不符規定",2014/04/08,葳麗實業有限公司,"CEYLON TEA SERVICES PLC.,"
3260,2014/05/07,泰國出口「TA&#160;LUNG&#160;INT'L綠蘆荀(FRESH&#160;GREEN&#160;ASPARAGUS)」檢出殘留農藥含量不符規定,2014/04/08,誠愿國際有限公司,TA&#160;LUNG&#160;INT'L
3261,2014/05/07,"泰國出口「TAIWIN九層塔(HOLY BASIL LEAF)」檢出殘留農藥含量不符規定",2014/04/07,隆德灣國際有限公司,"TAIWIN INTERNATIONAL CO.,LTD."
3262,2014/05/07,"泰國出口「TAIWIN美國香菜(STINKING(ERYNGIUM FOETIDUM))」檢出殘留農藥含量不符規定",2014/04/07,隆德灣國際有限公司,"TAIWIN INTERNATIONAL CO.,LTD."
3263,2014/05/07,美國出口「DRISCOLL&#160;STRAWBERRY&#160;ASSOCIATES&#160;INC鮮覆盆子(FRESH&#160;RASPBERRY)」檢出殘留農藥含量不符規定,2014/04/07,好市多股份有限公司,DRISCOLL&#160;STRAWBERRY&#160;ASSOCIATES&#160;INC
3264,2014/05/07,越南出口「TRAN&#160;NAM&#160;VIET紅茶(BLACK&#160;TEA&#160;OP)」檢出殘留農藥含量不符規定,2014/04/07,山大茶業有限公司,"TRAN&#160;NAM&#160;VIET&#160;CO.,&#160;LTD."
3265,2014/05/07,越南出口「鹽漬芥菜(SALTED&#160;LEAF&#160;MUSTARD)」檢出殘留農藥含量不符規定,2014/04/07,容翊醬園有限公司,NGUYEN&#160;DUC&#160;CUONG&#160;TRADING&#160;ONE&#160;MEMBER&#160;LIMITED&#160;COMPANY
3266,2014/05/07,緬甸出口「UC綠豆&#160;(帶殼)(GREEN&#160;MUNG&#160;BEAN)」檢出殘留農藥含量不符規定,2014/04/07,銘豪實業有限公司,"DIAMOND&#160;CENTURY&#160;CO.,&#160;LTD."
3267,2014/05/07,"緬甸出口「EAGLE綠豆(GREEN MUNG BEANS DRIED)」檢出殘留農藥含量不符規定",2014/04/03,順元堂漢方生物科技有限公司,"TRADE CANAL GROUP COMPANY LIMITED"
3268,2014/05/07,以色列出口「GENESIS&#160;FRESH&#160;HERBS&#160;LTD.羅勒(OCIMUM&#160;BASILICUM)」檢出殘留農藥含量不符規定,2014/04/03,全能營養技術股份有限公司,GENESIS&#160;FRESH&#160;HERBS&#160;LTD.
3269,2014/05/07,"泰國出口「SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD綠蘆筍，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/04/03,潶比國際實業有限公司,"SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD"
3270,2014/05/07,"泰國出口「SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD綠蘆筍，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/04/03,潶比國際實業有限公司,"SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD"
3271,2014/05/07,越南出口「鹽漬辣椒(SALTED&#160;CHILLI)」檢出殘留農藥含量不符規定,2014/04/03,金頤園食品股份有限公司,"HO&#160;GIA&#160;FOOD&#160;AGRICULTURAL&#160;PRODUCE&#160;CO.,&#160;LTD"
3272,2014/05/07,"緬甸出口「UNI&#160;STREAM&#160;CO.,LTD乾綠豆(GREEN&#160;MUNG&#160;BEANS&#160;(DRIED)&#160;(未去殼))」檢出殘留農藥含量不符規定",2014/03/28,農維實業有限公司,"UNI&#160;STREAM&#160;CO.,LTD"
3273,2014/05/07,"越南出口「SV-VF紅茶角(BLACK TEA F(BLT-229))」檢出殘留農藥含量不符規定",2014/03/25,伂橙股份有限公司,"NAM VIETNAM TEA JOIN STOCK COMPANY"
3274,2014/05/07,"日本出口「ISHIGURO趣味糖(葡萄)(&quot;ISHIGURO&quot; BABY BUDOH CANDY)」檢出含非法定著色劑",2014/03/24,飛瑞國際有限公司,"ISHIGURO CO., LTD."
3233,2014/04/30,"泰國出口「KAOLEE&#160;COMPANY&#160;LIMITED綠蘆筍(GREENASPARAGUS,FRESH)」檢出殘留農藥含量不符規定",2014/04/04,勝邦國際興業有限公司,KAOLEE&#160;COMPANY&#160;LIMITED
3234,2014/04/30,日本出口「LONG&#160;DE生鮮冷藏紫蘇葉(豐橋)(FRESH&#160;OOBA(TOYOHASHI))」檢出殘留農藥含量不符規定,2014/04/04,富帆貿易有限公司,LONG&#160;DE
3235,2014/04/30,"越南出口「KIM NGA調味粉(VCK030 KIM NGA GIA VI NAU SUP PHO)」檢出殘留農藥含量不符規定",2014/04/02,鋐品貿易有限公司,"CO SO KIM NGA"
3236,2014/04/30,"緬甸出口「綠豆(GREEN MUNG BEANS DRIED)」檢出殘留農藥含量不符規定",2014/04/02,信芳股份有限公司,"ROYAL JASMINE GENERAL TRADING CO.,LTD."
3237,2014/04/30,"緬甸出口「EAGLE綠豆(GREEN MUNG BEANS DRIED)」檢出殘留農藥含量不符規定",2014/04/02,信成股份有限公司,"NEW GOLDEN GATE(1991) CO.,LTD."
3238,2014/04/30,中國大陸出口「CCN山藥(乾製山藥)(乾製山藥(毛條淮山片))」檢出殘留農藥含量不符規定,2014/04/02,德利泰興業有限公司,安徽省本草國藥飲片有限公司
3239,2014/04/30,中國大陸出口「永川豆豉(永川豆豉)」檢出防腐劑含量不符規定,2014/04/02,圓融國際有限公司,重慶市永川安君豆豉食品有限公司
3240,2014/04/30,印尼出口「UD&#160;DAMENA尿蝦(LIVE&#160;ORATOSQUILIA&#160;ORATORIA)」檢出重金屬含量不符規定,2014/04/01,達安實業有限公司,UD&#160;DAMENA
3241,2014/04/30,以色列出口「FLORA&#160;EXPORT&#160;S.G.&#160;ISRAEL&#160;LTD.羅勒(OCIMUM&#160;BASILICUM)」檢出殘留農藥含量不符規定,2014/03/31,全能營養技術股份有限公司,FLORA&#160;EXPORT&#160;S.G.&#160;ISRAEL&#160;LTD.
3242,2014/04/30,"泰國出口「TAIWIN美國香菜(STINKING(ERYNGIUM FOETIDUM))」檢出殘留農藥含量不符規定",2014/03/31,隆德灣國際有限公司,"TAIWIN INTERNATIONAL CO.,LTD."
3243,2014/04/30,"緬甸出口「EAGLE綠豆(GREEN MUNG BEANS DRIED)」檢出殘留農藥含量不符規定",2014/03/28,信成股份有限公司,"NEW GOLDEN GATE (1991) CO.,LTD."
3244,2014/04/30,"智利出口「FRUITS/KEE RIO BLANCO RIO KING葡萄(FRESH GRAPES)」檢出殘留農藥含量不符規定",2014/03/28,品農貿易有限公司,"EXPORTADORA RIO BLANCO LTDA"
3245,2014/04/30,新加坡出口「TWG&#160;TEA&#160;COMPANY&#160;PTE&#160;LTD.紐約早餐紅茶&#160;TCTWG&#160;4029(NEW&#160;YORK&#160;BREAKFAST&#160;TEA)」檢出標示或含安全性不明成分,2014/03/28,威鯨共和國際有限公司,TWG&#160;TEA&#160;COMPANY&#160;PTE&#160;LTD.
3246,2014/04/30,新加坡出口「TWG&#160;TEA&#160;COMPANY&#160;PTE&#160;LTD.英式早餐紅茶&#160;TB&#160;4007(ENGLISH&#160;BREAKFAST&#160;TEA)」檢出殘留農藥含量不符規定,2014/03/28,威鯨共和國際有限公司,TWG&#160;TEA&#160;COMPANY&#160;PTE&#160;LTD.
3247,2014/04/30,泰國出口「鮮綠蘆筍(FRESH&#160;GREEN&#160;ASPARAGUS)」檢出殘留農藥含量不符規定,2014/03/28,騰龍商行,THAI&#160;GREEN&#160;PLANT&#160;EXPORT&#160;LIMITED&#160;PARTNERSHIP
3248,2014/04/30,越南出口「ULTRA鹽漬辣椒(SALTED&#160;GRINDED&#160;CHILLI)」檢出殘留農藥含量不符規定,2014/03/28,慈光食品有限公司,"ULTRA&#160;TREND&#160;TRADING&#160;CO.,LTD."
3249,2014/04/30,"越南出口「QUAN&#160;BA&#160;AGRICULTURAL&#160;CO.,&#160;LTD.豌豆苗，生鮮或冷藏(FRESH&#160;SNOW&#160;PEA&#160;SHOOT)」檢出殘留農藥含量不符規定",2014/03/28,順瓏農產有限公司,"QUAN&#160;BA&#160;AGRICULTURAL&#160;CO.,&#160;LTD."
3250,2014/04/30,"智利出口「GESEX油桃(FRESH NECTARINES)」檢出殘留農藥含量不符規定",2014/03/25,貿喜實業有限公司,"GESTION DE EXPORTACIONES FRUTICOLAS S.A"
3251,2014/04/30,日本出口「UNATURE抹茶」檢出殘留農藥含量不符規定,2014/03/24,合意生物科技股份有限公司,KYOTO&#160;OBUBU&#160;TEA&#160;FARM
3252,2014/04/30,泰國出口「MR.&#160;KOVIT&#160;SAEYANG醬油(SEASONING&#160;SAUCE&#160;(25KGM/DRUM)&#160;製造商名稱:MR.&#160;KOVIT&#160;SAEYANG)」檢出單氯丙二醇含量不符規定,2014/03/24,卉豐貿易有限公司,MR.KOVIT&#160;SAEYANG
3253,2014/04/30,越南出口「TEHU紫色甘藷片(DRIED&#160;PURPLE&#160;SWEET&#160;POTATO&#160;CHIPS)」檢出殘留農藥含量不符規定,2014/03/17,五色有限公司,"TEHUCO.,LTD."
3254,2014/04/30,馬來西亞出口「GLORIOUS素食咖哩料(VEGETARIAN&#160;CURRY&#160;PASTE)」檢出含非法定著色劑,2014/03/11,素之王食品有限公司,GLORIOUS&#160;VEGETARIAN&#160;TRADING.
3221,2014/04/23,"韓國出口「冰淇淋甜筒(餅乾類)(ICECREAM CONE)」檢出甜味劑含量不符規定",2014/03/28,澄益有限公司,C&amp;G
3222,2014/04/23,日本出口「LONG&#160;DE生鮮冷藏萬能蔥(FRESH&#160;BANNOUNEGI)」檢出殘留農藥含量不符規定,2014/03/28,富漁國際有限公司,LONG&#160;DE
3223,2014/04/23,義大利出口「ANGAS&#160;PARK橘皮丁(BLK&#160;PEEL&#160;DCD&#160;GLUCOSE&#160;ITAL&#160;10KG)」檢出漂白劑含量不符規定,2014/03/28,惟泰元企業有限公司,ANGAS&#160;PARK
3224,2014/04/23,"泰國出口「NAMJAI有心棕櫚糖(NAMJAI PALM SUGAR )」檢出漂白劑含量不符規定",2014/03/24,天藍有限公司,"CURRY &amp; SPICE CO.,LTD"
3225,2014/04/23,"泰國出口「LENGHENG醃蒜頭(PICKLED GARLIC )」檢出甜味劑含量不符規定",2014/03/24,志洋實業有限公司,"LENG HENG AGRI FOODS CO;LTD."
3226,2014/04/23,"緬甸出口「乾綠豆(GREEN MUNG BEAN)」檢出殘留農藥含量不符規定",2014/03/21,元品農產企業社,"NEW GOLDEN GATE(1991)CO.,LTD."
3227,2014/04/23,"緬甸出口「乾綠豆(GREEN MUNG BEAN)」檢出殘留農藥含量不符規定",2014/03/21,元品農產企業社,"DIAMOND CENTURY CO LTD."
3228,2014/04/23,"印尼出口「樹薯餅(起司味)(CASSAVA CRACKERS CHEESE)」檢出甜味劑含量不符規定",2014/03/21,東南亞國際事業有限公司,"CV.JAYA PUTRA ABADI"
3229,2014/04/23,"印尼出口「樹薯餅(CASSAVA CRACKERS )」檢出甜味劑含量不符規定",2014/03/21,東南亞國際事業有限公司,"CV.JAYA PUTRA ABADI"
3230,2014/04/23,"印尼出口「蒜味餅(GARLIC CRACKERS)」檢出甜味劑含量不符規定",2014/03/21,東南亞國際事業有限公司,"CV.JAYA PUTRA ABADI"
3231,2014/04/23,"中國大陸出口「TIAN SENG黑豆(DRIED CHINA BLACK SOYBEAN)」檢出殘留農藥含量不符規定",2014/03/21,華順貿易有限公司,"TIAN SENG HANG TRADING COMPANY S/B."
3232,2014/04/23,菲律賓出口「CHEN&#160;MARINE&#160;PRODUCTS冷凍溪蝦(FROZEN&#160;RIVER&#160;SMALL&#160;SHRIMP)」檢出動物用藥殘留含量不符規定,2014/03/19,海品水產有限公司,CHEN&#160;MARINE&#160;PRODUCTS
3211,2014/04/16,"泰國出口「SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD綠蘆筍，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/03/22,夯德利事業有限公司,"SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD"
3212,2014/04/16,日本出口「MEIKO鮮蜜瓜(FRESH&#160;MELON)」檢出殘留農藥含量不符規定,2014/03/22,梅村水菓有限公司,MEIKO
3213,2014/04/16,中國大陸出口「SHAANXI龍膽草萃取物(GENTIAN&#160;EXTRACT)」檢出防腐劑含量不符規定,2014/03/21,茂世興業有限公司,"SHAANXI&#160;JIAHE&#160;PHYTOCHEM&#160;CO.,LTD."
3214,2014/04/16,西班牙出口「PARIS&#160;GASTRONOMY朝鮮薊(FRESH&#160;PURPLE&#160;ARTICHOKES)」檢出殘留農藥含量不符規定,2014/03/21,東遠國際有限公司,PARIS&#160;GASTRONOMY
3215,2014/04/16,"日本出口「YUFONG生鮮冷藏紫蘇葉(FRESH PERILLA GREEN LEAF)」檢出殘留農藥含量不符規定",2014/03/20,橋信有限公司,YUFONG
3216,2014/04/16,"泰國出口「SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD綠蘆筍，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/03/17,崇銧光電科技股份有限公司,"SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD"
3217,2014/04/16,"英國出口「CITYSUPERCITY'SUPER 小茴香粉(301073473 CITYSUPER CUMIN-GROUND)」檢出殘留農藥含量不符規定",2014/03/14,遠東都會股份有限公司,"QUEENSWOOD NATURAL FOODS LTD."
3218,2014/04/16,"埃及出口「CITYSUPERCITY'SUPER 茴香粉(301073489 CITYSUPER FENNEL- GROUND)」檢出殘留農藥含量不符規定",2014/03/14,遠東都會股份有限公司,"QUEENSWOOD NATURAL FOODS LTD."
3219,2014/04/16,"緬甸出口「乾綠豆(GREEN MUNG BEAN )」檢出殘留農藥含量不符規定",2014/03/06,元品農產企業社,"ROYAL JASMINE GENERAL TRADING CO.,LTD"
3220,2014/04/16,"日本出口「NIHONHILLS神戶紅茶-奶茶用 (&quot;NIHON&quot; HILLS KOBE KOCHA MILK KOCHA  )」檢出殘留農藥含量不符規定",2014/02/26,七味之友有限公司,NIHON株式會社
3207,2014/04/09,"泰國出口「KAOLEE&#160;COMPANY&#160;LIMITED綠蘆筍(GREENASPARAGUS,FRESH)」檢出殘留農藥含量不符規定",2014/03/15,崇銧光電科技股份有限公司,KAOLEE&#160;COMPANY&#160;LIMITED
3208,2014/04/09,泰國出口「TAIWIN醃淡菜(PREPARED&#160;MUSSELS)」檢出防腐劑含量不符規定,2014/03/10,隆德灣國際有限公司,TAIWIN&#160;INTERNATIONAL&#160;CO&#160;LTD
3209,2014/04/09,印度出口「WEDGWOOD阿薩姆茶(WWTEA&#160;PURE&#160;ASSAM&#160;TEABAG&#160;25P&#160;SET)」檢出殘留農藥含量不符規定,2014/03/07,瑋緻活股份有限公司,WWRD&#160;UNITED&#160;KINGDOM&#160;LTD.
3210,2014/04/09,義大利出口「卡斯特卡斯特精選橄欖粕油(POMACE&#160;OLIVE&#160;OIL)」檢出含非法定著色劑,2014/02/24,紅利食品股份有限公司,OLEIFICI&#160;SITA'&#160;SAS
3198,2014/04/02,"泰國出口「SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD綠蘆荀，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/03/07,鎮和企業有限公司,"SU&#160;KO&#160;THAI&#160;EXPRESS(THAILAND)CO.,LTD"
3199,2014/04/02,"泰國出口「比泰棕櫚糖(PALM SUGAR )」檢出漂白劑含量不符規定",2014/03/05,天藍有限公司,比泰食品公司
3200,2014/04/02,日本出口「LOQUAT枇杷(LOQUAT)」檢出殘留農藥含量不符規定,2014/03/04,商田實業有限公司,"YAJI&#160;CO.,LTD"
3201,2014/04/02,中國大陸出口「枸杞(CHINESE&#160;RAW&#160;MEDICINE&#160;(乾品未付土壤)&#160;枸杞)」檢出殘留農藥含量不符規定,2014/03/04,泉記貿易有限公司,"WEILONG&#160;BIO-TECHNOLOICAL&#160;CO.,LTD."
3202,2014/04/02,"越南出口「冷凍蝦仁(FROZEN PEELED WHITE SHRIMP)」檢出動物用藥殘留含量不符規定",2014/03/03,富善有限公司,VIETROSCO
3203,2014/04/02,"泰國出口「GOLDEN&#160;STAR&#160;EXPRESS&#160;CO.,LTD.綠蘆荀，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/03/03,鎮和企業有限公司,"GOLDEN&#160;STAR&#160;EXPRESS&#160;CO.,LTD."
3204,2014/04/02,日本出口「YAMAKI總合山菜醋漬(越乃華)(SHIBAZUKE)」檢出含非法定著色劑,2014/02/26,富帆貿易有限公司,株式會社YAMAKI食品
3205,2014/04/02,"日本出口「UJIEN綠茶包(CANNED GREEN TEA)」檢出殘留農藥含量不符規定",2014/02/25,柏泓企業有限公司,株式會社宇治園
3206,2014/04/02,"美國出口「SKIPPY美國 SKIPPY 花生醬(香脆口味)(924646 SKIPPY CHUNKY PEANUT BUTTER)」檢出真菌毒素含量不符規定",2014/02/12,好市多股份有限公司,"SKIPPY LLC."
3184,2014/03/26,"義大利出口「RISCOSSA橄欖粕油(OLIVE OIL)」檢出含非法定著色劑",2014/02/05,臺灣農林股份有限公司,MEDSOL&#160;S.R.L.
3185,2014/03/26,"法國出口「LA TOURANGELLE葡萄籽油(GRAPESEED OIL)」檢出含非法定著色劑",2014/01/24,綠活企業有限公司,"HUILERIE CROIX VERTE"
3186,2014/03/26,義大利出口「DOMA橄欖油(EXTRA&#160;VIRGIN&#160;OLIVE&#160;OIL)」檢出含非法定著色劑,2013/12/31,清淨生活有限公司,"AGRIOIL SPA"
3187,2014/03/26,"西班牙出口「LA MASIALA&#160;MASIA&#160;POMACE&#160;橄欖粕油5 L (OLIVE&#160;POMACE&#160;OIL)」檢出含非法定著色劑",2013/12/25,欣臨企業股份有限公司,"OLEO MASIA, S.A."
3188,2014/03/26,義大利出口「橄欖粕油(ORDER&#160;102-OL-1006POMACE&#160;OLIVE&#160;OIL)」檢出含非法定著色劑,2013/12/25,福懋油脂股份有限公司台北分公司,BASSO&#160;FEDELE&#160;&amp;&#160;FIGLI&#160;SRL
3189,2014/03/26,義大利出口「LUGLIOLUGLIO&#160;橄欖粕油(OLIO&#160;DI&#160;SANSA&#160;DI&#160;OLIVA&#160;IN&#160;GALLONE&#160;DA)」檢出含非法定著色劑,2013/12/24,臺灣農林股份有限公司,"MEDSOL S.R.L."
3190,2014/03/26,義大利出口「RISCOSSARISCOSSA&#160;橄欖粕油(OLIO&#160;DI&#160;SANSA&#160;DI&#160;OLIVA&#160;IN&#160;GALLONE&#160;DA)」檢出含非法定著色劑,2013/12/24,臺灣農林股份有限公司,"MEDSOL S.R.L."
3191,2014/03/26,"義大利出口「GENESIO橄欖油(490110 EXTRA VIRGIN OLIVE OIL BOH)」檢出含非法定著色劑",2013/12/19,香港商赫士盟食品企業有限公司台北分公司,"M.GENESIO ITRI (LT) ITALY"
3192,2014/03/26,義大利出口「CASTELVETERE橄欖油(DARK&#160;MARASCA&#160;BOTT&#160;EXTRA&#160;VIRGIN&#160;OLIVE&#160;OIL)」檢出含非法定著色劑,2013/11/27,榮鑫貿易有限公司,"BASSO FEDELE &amp; FIGLI SRL"
3193,2014/03/26,"中國大陸出口「小麥草萃取物(TRITICUM AESTIVUM EXTRACT)」檢出防腐劑含量不符規定",2014/02/26,迪泰參茸有限公司,宣城市百草植物工貿有限公司
3194,2014/03/26,日本出口「FUKUOKA&#160;AGRICULTURAL&#160;PROUDUCTS&#160;TRADIG&#160;CO草莓(FRESH&#160;STRAWBERRY)」檢出殘留農藥含量不符規定,2014/02/25,尚農實業有限公司,FUKUOKA&#160;AGRICULTURAL&#160;PROUDUCTS&#160;TRADIG&#160;CO
3195,2014/03/26,越南出口「TON&#160;VINH&#160;TECHNOLOGY紅茶(BLACK&#160;TEA)」檢出殘留農藥含量不符規定,2014/02/25,松盟茶業有限公司,"TON&#160;VINH&#160;TECHNOLOGY&#160;AND&#160;TRADE&#160;DEVELOPMENT&#160;CO.,LTD."
3196,2014/03/26,德國出口「水果軟糖(52004677&#160;CI&#160;GIFT&#160;FRUIT&#160;GUMMIES&#160;20&#160;GRAMM)」檢出含非法定著色劑,2014/02/19,菲尼克斯有限公司,ARTIS&#160;M.&#160;HARTMANN&#160;GMBH
3197,2014/03/26,"西班牙出口「辣椒粉(BELL PEPPER POWDER)」檢出殘留農藥含量不符規定",2014/02/20,綠風實業有限公司,"RAMON SABATER S.A."
3174,2014/03/19,"越南出口「SAFOCO雞蛋麵(SAFOCO EGG NOODLES)」檢出防腐劑含量不符規定",2014/02/20,長緹企業行,SAFOCO
3175,2014/03/19,義大利出口「DELI&#160;FOOD生鮮冷藏小菠菜(FRESH&#160;BABY&#160;SPINACH)」檢出殘留農藥含量不符規定,2014/02/20,東遠國際有限公司,DELI&#160;FOOD&#160;TRADING&#160;B.V.
3176,2014/03/19,"泰國出口「GOLDEN&#160;STAR&#160;EXPRESS&#160;CO.,LTD.綠蘆荀，生鮮或冷藏(Greenasparagus,freshorchilled)」檢出殘留農藥含量不符規定",2014/02/20,夯泰企業有限公司,"GOLDEN&#160;STAR&#160;EXPRESS&#160;CO.,LTD."
3177,2014/03/19,"印度出口「BROOK'SSAARA紅茶(茶包)(TEA ASSAM)」檢出殘留農藥含量不符規定",2014/02/17,台灣布魯克斯股份有限公司,BROOK'S(股)
3178,2014/03/19,"秘魯出口「NATIVE&#160;&amp;&#160;NATURALNATIVE &amp; NATURAL 綠橄欖醬(GREEN OLIVES,BELL PEPPERS TARTINADE)」檢出殘留農藥含量不符規定",2014/02/13,佳讚加勒比海貿易有限公司,PACHAMAMA&#160;GOURMET&#160;SA
3179,2014/03/19,"中國大陸出口「CITYSUPERCITYSUPER 花椒 25公克(301158232 CITYSUPER PEPPERCORNS - SICHUAN)」檢出殘留農藥含量不符規定",2014/02/12,遠東都會股份有限公司,"CITY SUPER LTD"
3180,2014/03/19,"越南出口「鹽漬麻竹筍絲(SALTED BAMBOO SHOOTS)」檢出防腐劑含量不符規定",2014/02/06,泓富實業社,"VANDA CO., LTD."
3181,2014/03/19,"印尼出口「蒜味餅(GARLIC CRACKERS)」檢出甜味劑含量不符規定",2014/02/05,東南亞國際事業有限公司,"CV.JAYA PUTRA ABADI"
3182,2014/03/19,韓國出口「貞林醃紅蘿蔔(KINMBAB&#160;JJANGAJI)」檢出防腐劑含量不符規定,2014/01/17,韓華國際有限公司,(株)貞林
3183,2014/03/19,"韓國出口「貞林貞林芥菜泡菜(GUT KIMCHI)」檢出防腐劑含量不符規定",2014/01/17,韓華國際有限公司,(株)貞林
3163,2014/03/12,馬來西亞出口「SHIANG&#160;LUNG&#160;SEAFOOD&#160;TRADING尿蝦(LIVE&#160;MANTIS&#160;SHRIMPS)」檢出重金屬含量不符規定,2014/02/16,新方海產批發實業有限公司,SHIANG&#160;LUNG&#160;SEAFOOD&#160;TRADING
3164,2014/03/12,日本出口「HACHIMASA薄口醬油(SHOYU)」檢出防腐劑含量不符規定,2014/02/05,富帆貿易有限公司,HACHIMASA醬油株式會社
3165,2014/03/12,日本出口「甘草油(KANEKA&#160;GLAVONOID(GLYCYRRHIZAE&#160;RADIX))」檢出防腐劑含量不符規定,2014/02/05,登盛企業股份有限公司,KANEKA&#160;CORPORATION
3166,2014/03/12,"中國大陸出口「茶葉提取物(TEA LEAVES EXTRACT)」檢出其它衛生項目不符規定(檢出三聚氰胺)",2014/01/27,杏輝藥品工業股份有限公司,華茂(湖州)保健品有限公司
3167,2014/03/12,美國出口「KIRKLAND&#160;SIGNATUREKIRKLAND&#160;SIGNATURE&#160;櫻桃乾(654123&#160;KS&#160;DRD&#160;TART&#160;CHERRIES)」檢出殘留農藥含量不符規定,2014/01/24,好市多股份有限公司,CWI&#160;PACKAGING
